Season,Name,Team,Season,PA,AVG,BB%,K%,OBP,SLG,OPS,ISO,BABIP,O-Swing% (sc),Z-Contact% (sc),Barrel%,HardHit%,EV,wOBA,xwOBA,NameASCII,PlayerId,MLBAMID
2015,"Adonis García","ATL",2015,198,0.27748691,0.025252525,0.176767676,0.292929292,0.497382198,0.79031149,0.219895288,0.29054054,0.34534535,0.86567164,0.08227848,0.42405063,89.08974358974359,0.33569668459169794,0.34422049230458784,"Adonis Garcia",13777,611177
2016,"Adonis García","ATL",2016,563,0.27255639,0.042628774,0.1651865,0.3113879,0.406015037,0.717402937,0.133458647,0.308235294,0.35940803,0.87138728,0.05227273,0.34545455,89.02204176334106,0.3081813768673969,0.32039542093764256,"Adonis Garcia",13777,611177
2017,"Adonis García","ATL",2017,183,0.236994219,0.038251366,0.12568306,0.273224043,0.346820809,0.620044852,0.10982659,0.246575342,0.34218289,0.86721992,0.03311258,0.33112583,87.41643701840754,0.26873059839498803,0.2970576097736251,"Adonis Garcia",13777,611177
2015,"Adrian Beltré","TEX",2015,619,0.287477954,0.066235864,0.105008077,0.334410339,0.453262786,0.787673125,0.165784832,0.294715447,0.34744268,0.90368272,0.05490196,0.40392157,89.48138923267327,0.3371219951932023,0.35991078361136014,"Adrian Beltre",639,134181
2016,"Adrian Beltré","TEX",2016,640,0.300171526,0.075,0.103125,0.3578125,0.521440823,0.879253323,0.221269297,0.293032786,0.34304746,0.9034749,0.08461538,0.40384615,90.11938287306202,0.3712676441067777,0.36598120795355904,"Adrian Beltre",639,134181
2017,"Adrian Beltré","TEX",2017,389,0.311764705,0.100257069,0.133676092,0.383033419,0.532352941,0.91538636,0.220588236,0.321299638,0.28888889,0.89620758,0.05782313,0.32312925,86.68698496361301,0.38426168836672486,0.35776688216568586,"Adrian Beltre",639,134181
2018,"Adrian Beltré","TEX",2018,481,0.272517321,0.07068607,0.199584199,0.328482328,0.434180138,0.762662466,0.161662817,0.312121212,0.27995758,0.86212625,0.06376812,0.37391304,88.69767441860465,0.32692467208197323,0.3281632108169619,"Adrian Beltre",639,134181
2015,"Adrián González","LAD",2015,643,0.274956217,0.096423017,0.166407465,0.350467289,0.479859894,0.830327183,0.204903677,0.293849658,0.32835821,0.8790932,0.08333333,0.37179487,88.76425438596492,0.354222905409487,0.36841967793094554,"Adrian Gonzalez",1908,408236
2016,"Adrián González","LAD",2016,633,0.285211267,0.086887835,0.184834123,0.349131121,0.434859154,0.783990275,0.149647887,0.328018223,0.29772192,0.87696335,0.04595186,0.33479212,88.15421875,0.33443168674906093,0.32644463202714147,"Adrian Gonzalez",1908,408236
2017,"Adrián González","LAD",2017,252,0.242424242,0.063492063,0.17063492,0.286852589,0.354978354,0.641830943,0.112554112,0.28042328,0.28761062,0.85893417,0.03626943,0.30569948,87.44583129882812,0.2753660247325897,0.2887476501464844,"Adrian Gonzalez",1908,408236
2018,"Adrián González","NYM",2018,187,0.23668639,0.080213903,0.181818181,0.29946524,0.372781065,0.672246305,0.136094675,0.259541984,0.35261708,0.88235294,0.06569343,0.37956204,88.88815104166666,0.28762101317229477,0.323379975199048,"Adrian Gonzalez",1908,408236
2025,"Agustín Ramírez","MIA",2025,585,0.230912476,0.061538461,0.193162393,0.287179487,0.413407821,0.700587308,0.182495345,0.253071253,0.30661696,0.87808219,0.10981308,0.46962617,90.83990793720658,0.30164404553369223,0.34011444249374734,"Agustin Ramirez",26546,682663
2015,"AJ Pollock","ARI",2015,673,0.315270935,0.078751857,0.132243684,0.367013372,0.497536945,0.864550317,0.18226601,0.337917485,0.27396022,0.93478261,0.05671078,0.39130435,88.87945887839147,0.3708306717482931,0.3473423350941051,"AJ Pollock",9256,572041
2017,"AJ Pollock","ARI",2017,466,0.265882352,0.075107296,0.152360515,0.330472103,0.470588235,0.801060338,0.204705883,0.29117647,0.24292453,0.91254753,0.05649718,0.38418079,88.08022922636103,0.3401941953166839,0.34062800541875676,"AJ Pollock",9256,572041
2018,"AJ Pollock","ARI",2018,460,0.256658595,0.067391304,0.217391304,0.315904139,0.484261501,0.80016564,0.227602906,0.284280936,0.28846154,0.88812392,0.09968847,0.40498442,89.16583194553291,0.33781501918183376,0.33420124388577643,"AJ Pollock",9256,572041
2019,"AJ Pollock","LAD",2019,342,0.266233766,0.067251461,0.216374269,0.32748538,0.467532467,0.795017847,0.201298701,0.30044843,0.27597403,0.86893204,0.07983193,0.39915966,90.58185818829114,0.3326773639997779,0.32856305253820334,"AJ Pollock",9256,572041
2020,"AJ Pollock","LAD",2020,210,0.275510204,0.057142857,0.214285714,0.314285714,0.56632653,0.880612244,0.290816326,0.277372262,0.29380054,0.90650407,0.10457516,0.43137255,89.59006363824503,0.3640621330179096,0.34516387054885644,"AJ Pollock",9256,572041
2021,"AJ Pollock","LAD",2021,422,0.296875,0.071090047,0.189573459,0.355450236,0.536458333,0.891908569,0.239583333,0.326315789,0.31301939,0.87751371,0.11111111,0.47385621,90.31973427220395,0.3748424556551938,0.3590967104985164,"AJ Pollock",9256,572041
2022,"AJ Pollock","CHW",2022,527,0.245398773,0.060721062,0.185958254,0.292220113,0.388548057,0.68076817,0.143149284,0.278215223,0.33004386,0.88140556,0.09367089,0.42025316,88.75076340418782,0.2973666204673289,0.3170327596338076,"AJ Pollock",9256,572041
2021,"Akil Baddoo","DET",2021,461,0.259079903,0.097613882,0.264642082,0.329718004,0.435835351,0.765553355,0.176755448,0.334519572,0.23273114,0.78914729,0.08843537,0.32312925,85.99796051232993,0.3287516450104506,0.3086555480957031,"Akil Baddoo",22168,668731
2022,"Akil Baddoo","DET",2022,225,0.203980099,0.106666666,0.284444444,0.288888888,0.268656716,0.557545604,0.064676617,0.288888888,0.26652452,0.84717608,0.03649635,0.27007299,84.98358063199628,0.2564973227183024,0.2527850696018764,"Akil Baddoo",22168,668731
2023,"Akil Baddoo","DET",2023,357,0.217948717,0.117647058,0.249299719,0.309859154,0.371794871,0.681654025,0.153846154,0.267605633,0.25320057,0.89429175,0.0619469,0.36283186,88.13091264204546,0.2990595152965686,0.30091463361467635,"Akil Baddoo",22168,668731
2025,"Alan Roden","- - -",2025,153,0.19117647,0.052287581,0.241830065,0.261437908,0.294117647,0.555555555,0.102941177,0.24,0.31343284,0.86781609,0.01960784,0.30392157,86.35643564356435,0.2486109866036309,0.22497256285224865,"Alan Roden",31564,702176
2023,"Alan Trejo","COL",2023,227,0.231884057,0.070484581,0.224669603,0.287610619,0.342995169,0.630605788,0.111111112,0.285714285,0.31529412,0.8807947,0.04402516,0.22641509,85.46560260748407,0.27735362406325553,0.276121477110196,"Alan Trejo",20056,676701
2017,"Albert Almora Jr.","CHC",2017,323,0.297658862,0.058823529,0.164086687,0.3375,0.444816053,0.782316053,0.147157191,0.3375,0.32815534,0.85856079,0.03984064,0.32270916,87.23636040805785,0.333534769877371,0.30688145061651356,"Albert Almora Jr.",14109,546991
2018,"Albert Almora Jr.","CHC",2018,479,0.286036036,0.050104384,0.173277661,0.322851153,0.378378378,0.701229531,0.092342342,0.337016574,0.38881664,0.85639229,0.01355014,0.27371274,86.55916883680555,0.3046243068049936,0.2753383830442267,"Albert Almora Jr.",14109,546991
2019,"Albert Almora Jr.","CHC",2019,363,0.2359882,0.044077134,0.170798898,0.27094972,0.380530973,0.651480693,0.144542773,0.254681647,0.37426036,0.89461358,0.04577465,0.27464789,86.27797833935018,0.2708686773723128,0.28483829390531207,"Albert Almora Jr.",14109,546991
2022,"Albert Almora Jr.","CIN",2022,235,0.223255813,0.072340425,0.19574468,0.282051282,0.348837209,0.630888491,0.125581396,0.26060606,0.35799523,0.8700361,0.01754386,0.25146199,84.04060724431818,0.27900941784565264,0.2691715642025596,"Albert Almora Jr.",14109,546991
2015,"Albert Pujols","LAA",2015,661,0.244186046,0.075642965,0.108925869,0.307110438,0.480066445,0.787176883,0.235880399,0.217038539,0.2844188,0.91342535,0.07692308,0.38273921,90.74569789674952,0.33318318401430425,0.3463986020378315,"Albert Pujols",1177,405395
2016,"Albert Pujols","LAA",2016,650,0.268128161,0.075384615,0.115384615,0.323076923,0.456998313,0.780075236,0.188870152,0.259634888,0.30056406,0.91912709,0.09160305,0.44083969,91.57961090686274,0.3306607639197237,0.3673129127139137,"Albert Pujols",1177,405395
2017,"Albert Pujols","LAA",2017,636,0.241146711,0.0581761,0.146226415,0.286163522,0.386172006,0.672335528,0.145025295,0.249480249,0.30923695,0.88917197,0.05357143,0.39087302,88.71796251247505,0.2858988352698494,0.31685038281094496,"Albert Pujols",1177,405395
2018,"Albert Pujols","LAA",2018,498,0.24516129,0.056224899,0.130522088,0.289156626,0.410752688,0.699909314,0.165591398,0.247395833,0.29815016,0.905,0.06203474,0.40942928,90.02828396401985,0.2993426927412399,0.32684566613399624,"Albert Pujols",1177,405395
2019,"Albert Pujols","LAA",2019,545,0.244399185,0.078899082,0.124770642,0.304587155,0.429735234,0.734322389,0.185336049,0.237745098,0.30574489,0.8956229,0.05800464,0.35962877,88.29434146521227,0.30835754533900933,0.3205159695349007,"Albert Pujols",1177,405395
2020,"Albert Pujols","LAA",2020,163,0.22368421,0.055214723,0.153374233,0.26993865,0.394736842,0.664675492,0.171052632,0.229508196,0.35692308,0.88947368,0.0546875,0.34375,88.603203125,0.28240109078678083,0.29893666393352003,"Albert Pujols",1177,405395
2021,"Albert Pujols","- - -",2021,296,0.236363636,0.047297297,0.152027027,0.283783783,0.432727272,0.716511055,0.196363636,0.223255813,0.29602888,0.89315068,0.09051724,0.39655172,90.2987060546875,0.3024293163937513,0.32247285549958005,"Albert Pujols",1177,405395
2022,"Albert Pujols","STL",2022,351,0.270358306,0.079772079,0.156695156,0.344729344,0.550488599,0.895217943,0.280130293,0.252136752,0.34610123,0.88915663,0.12015504,0.47286822,91.21434411337209,0.37988632474626816,0.3645434788295201,"Albert Pujols",1177,405395
2015,"Alberto Callaspo","- - -",2015,261,0.234782608,0.107279693,0.130268199,0.315384615,0.278260869,0.593645484,0.043478261,0.269035532,0.20522388,0.94791667,0.00502513,0.1758794,84.18600732674871,0.26996852164102797,0.2856880248062254,"Alberto Callaspo",3336,430948
2015,"Alcides Escobar","KCR",2015,662,0.256535947,0.039274924,0.113293051,0.293394777,0.320261437,0.613656214,0.06372549,0.285714285,0.33853211,0.90062112,0.00904159,0.16455696,84.57210626185959,0.27051469436058634,0.280703431622112,"Alcides Escobar",6310,444876
2016,"Alcides Escobar","KCR",2016,682,0.260596546,0.039589442,0.140762463,0.291666666,0.350078492,0.641745158,0.089481946,0.294990723,0.36983993,0.86845169,0.01438849,0.17625899,83.98675081623135,0.27772502098510515,0.2619578043619792,"Alcides Escobar",6310,444876
2017,"Alcides Escobar","KCR",2017,629,0.250417362,0.023847376,0.162162162,0.27170418,0.357262103,0.628966283,0.106844741,0.29090909,0.3358209,0.85627284,0.02165354,0.20866142,84.03448660714285,0.2687395215994302,0.27178239356423045,"Alcides Escobar",6310,444876
2018,"Alcides Escobar","KCR",2018,531,0.230927835,0.054613935,0.139359698,0.279158699,0.313402061,0.59256076,0.082474226,0.262773722,0.29933481,0.86091794,0.0212766,0.21513002,84.61690984987744,0.2609326600800072,0.2740514678073067,"Alcides Escobar",6310,444876
2021,"Alcides Escobar","WSN",2021,349,0.288401253,0.048710601,0.160458452,0.340057636,0.404388714,0.74444635,0.115987461,0.33716475,0.3338257,0.85892116,0.02996255,0.20973783,81.65520933880309,0.32458725648929476,0.3095305779076725,"Alcides Escobar",6310,444876
2020,"Alec Bohm","PHI",2020,180,0.3375,0.088888888,0.2,0.4,0.48125,0.88125,0.14375,0.409836065,0.259375,0.83982684,0.1031746,0.46825397,90.23650638640873,0.381066499153773,0.35723258124457463,"Alec Bohm",21618,664761
2021,"Alec Bohm","PHI",2021,417,0.247368421,0.074340527,0.26618705,0.304556354,0.342105263,0.646661617,0.094736842,0.327067669,0.26840855,0.79898649,0.06593407,0.49450549,92.04428044280442,0.28501052593441606,0.3125737201736634,"Alec Bohm",21618,664761
2022,"Alec Bohm","PHI",2022,631,0.279863481,0.049128367,0.174326465,0.315372424,0.397610921,0.712983345,0.11774744,0.3192389,0.31398417,0.86585366,0.06790123,0.43004115,90.17839345421811,0.3097716810211303,0.33302726140097966,"Alec Bohm",21618,664761
2023,"Alec Bohm","PHI",2023,611,0.274193548,0.06873977,0.153846153,0.327332242,0.437275985,0.764608227,0.163082437,0.295555555,0.29166667,0.8992629,0.05744681,0.41702128,89.38595412234042,0.3292119661315543,0.34310172659451843,"Alec Bohm",21618,664761
2024,"Alec Bohm","PHI",2024,606,0.279783393,0.0660066,0.141914191,0.331683168,0.447653429,0.779336597,0.167870036,0.305010893,0.26132771,0.91989987,0.06540084,0.45147679,90.46260683760684,0.3352790382129467,0.3413182550938285,"Alec Bohm",21618,664761
2025,"Alec Bohm","PHI",2025,504,0.286637931,0.057539682,0.162698412,0.331349206,0.409482758,0.740831964,0.122844827,0.323607427,0.25902062,0.92053973,0.06185567,0.46391753,90.80025501943005,0.3223960753234606,0.3324184949654507,"Alec Bohm",21618,664761
2023,"Alec Burleson","STL",2023,347,0.244444444,0.06628242,0.129682997,0.300291545,0.39047619,0.690767735,0.146031746,0.261363636,0.36133122,0.90072639,0.05797101,0.4057971,89.89850333567416,0.30035686562429714,0.33746876174437407,"Alec Burleson",27615,676475
2024,"Alec Burleson","STL",2024,595,0.268738574,0.058823529,0.127731092,0.314189189,0.420475319,0.734664508,0.151736745,0.276315789,0.36724806,0.87593985,0.06458333,0.41458333,89.71310947410149,0.31856830126127683,0.32870568744206835,"Alec Burleson",27615,676475
2025,"Alec Burleson","STL",2025,546,0.28973843,0.071428571,0.144688644,0.342541436,0.458752515,0.801293951,0.169014085,0.311881188,0.31317495,0.8831563,0.09411765,0.42823529,91.02182628896882,0.34559385374023466,0.3521262259120623,"Alec Burleson",27615,676475
2016,"Aledmys Díaz","STL",2016,460,0.29950495,0.089130434,0.130434782,0.368995633,0.50990099,0.878896623,0.21039604,0.312312312,0.24592075,0.91327434,0.04545455,0.39204545,89.45872320130815,0.36964617155294505,0.3220084785615038,"Aledmys Diaz",15937,649557
2017,"Aledmys Díaz","STL",2017,301,0.258741258,0.043189368,0.139534883,0.29,0.391608391,0.681608391,0.132867133,0.281512605,0.34622824,0.88918206,0.02845528,0.2398374,85.65252429096638,0.29082083502740763,0.27378620212360966,"Aledmys Diaz",15937,649557
2018,"Aledmys Díaz","TOR",2018,452,0.263033175,0.050884955,0.137168141,0.303097345,0.452606635,0.75570398,0.18957346,0.268786127,0.36103152,0.88944724,0.07417582,0.3956044,89.0978011246566,0.3212294763988919,0.3307525634765625,"Aledmys Diaz",15937,649557
2019,"Aledmys Díaz","HOU",2019,247,0.271428571,0.105263157,0.113360323,0.356275303,0.466666666,0.822941969,0.195238095,0.268156424,0.22477064,0.90635452,0.06382979,0.33510638,88.25489342730978,0.34501832239026947,0.34267148971557615,"Aledmys Diaz",15937,649557
2021,"Aledmys Díaz","HOU",2021,319,0.258503401,0.050156739,0.194357366,0.31661442,0.404761904,0.721376324,0.146258503,0.303571428,0.32962963,0.88372093,0.06465517,0.44827586,88.71551724137932,0.3107811740682095,0.3185750261137757,"Aledmys Diaz",15937,649557
2022,"Aledmys Díaz","HOU",2022,327,0.24262295,0.055045871,0.16207951,0.287461773,0.403278688,0.690740461,0.160655738,0.256198347,0.30782313,0.85977011,0.06299213,0.36614173,86.61428881448413,0.3009471707387802,0.30839821751132335,"Aledmys Diaz",15937,649557
2023,"Aledmys Díaz","OAK",2023,344,0.228571428,0.049418604,0.191860465,0.279883381,0.336507936,0.616391317,0.107936508,0.273092369,0.32096475,0.86859688,0.02755906,0.33464567,87.77936662946429,0.2682119691826381,0.27286601558899104,"Aledmys Diaz",15937,649557
2015,"Alejandro De Aza","- - -",2015,365,0.261538461,0.084931506,0.230136986,0.333333333,0.421538461,0.754871794,0.16,0.330508474,0.29585007,0.89293362,0.02857143,0.23265306,86.76842190926536,0.32599892069896064,0.29831969052895735,"Alejandro De Aza",3371,457477
2016,"Alejandro De Aza","NYM",2016,267,0.205128205,0.097378277,0.250936329,0.296992481,0.32051282,0.617505301,0.115384615,0.259259259,0.25912409,0.90123457,0.04733728,0.27218935,87.998779296875,0.27594551590253724,0.31484031677246094,"Alejandro De Aza",3371,457477
2021,"Alejandro Kirk","TOR",2021,189,0.242424242,0.1005291,0.116402116,0.328042328,0.436363636,0.764405964,0.193939394,0.233576642,0.23512748,0.85770751,0.11034483,0.46896552,92.27862338362068,0.33011143201242676,0.37307630266462055,"Alejandro Kirk",22581,672386
2022,"Alejandro Kirk","TOR",2022,541,0.285106382,0.116451016,0.107208872,0.371534195,0.414893617,0.786427812,0.129787235,0.298507462,0.22916667,0.90895062,0.06730769,0.45432692,90.4534920933735,0.34719711929172664,0.3513889241838987,"Alejandro Kirk",22581,672386
2023,"Alejandro Kirk","TOR",2023,422,0.25,0.099526066,0.106635071,0.334123222,0.357526881,0.691650103,0.107526881,0.264797507,0.27272727,0.93333333,0.05167173,0.38297872,87.6318030867737,0.30811405875620534,0.32034141522318765,"Alejandro Kirk",22581,672386
2024,"Alejandro Kirk","TOR",2024,386,0.252941176,0.090673575,0.132124352,0.318652849,0.358823529,0.677476378,0.105882353,0.276450511,0.28552457,0.92931393,0.06711409,0.40939597,89.44107744107744,0.29695486263795334,0.3237001101175944,"Alejandro Kirk",22581,672386
2025,"Alejandro Kirk","TOR",2025,506,0.281596452,0.09486166,0.11660079,0.347826086,0.421286031,0.769112117,0.139689579,0.292428198,0.28541667,0.87727273,0.10050251,0.50753769,91.11838790931989,0.3344708632618662,0.3682355330905194,"Alejandro Kirk",22581,672386
2025,"Alejandro Osuna","TEX",2025,176,0.211920529,0.119318181,0.193181818,0.3125,0.278145695,0.590645695,0.066225166,0.256410256,0.24561404,0.91286307,0.05882353,0.3697479,88.89138267780173,0.27028441633496963,0.3402044606763263,"Alejandro Osuna",27915,696030
2022,"Alejo Lopez","CIN",2022,156,0.262068965,0.057692307,0.134615384,0.314102564,0.331034482,0.645137046,0.068965517,0.300813008,0.28571429,0.89855072,0.00806452,0.2016129,83.79091070506199,0.28600309279657177,0.28033143595645305,"Alejo Lopez",21127,664670
2022,"Alek Thomas","ARI",2022,411,0.230971128,0.05352798,0.180048661,0.274939172,0.34383202,0.618771192,0.112860892,0.263157894,0.33673469,0.84475806,0.03846154,0.34615385,87.42987139813312,0.2718594081500441,0.2769287634247351,"Alek Thomas",23792,677950
2023,"Alek Thomas","ARI",2023,402,0.229946524,0.047263681,0.213930348,0.2725,0.37433155,0.64683155,0.144385026,0.273049645,0.35021708,0.87474333,0.05119454,0.41638225,88.88448275862069,0.2781827608146763,0.29068740806483984,"Alek Thomas",23792,677950
2025,"Alek Thomas","ARI",2025,469,0.249422632,0.044776119,0.260127931,0.289416846,0.369515011,0.658931857,0.120092379,0.323529411,0.36610608,0.85016835,0.07788162,0.39252336,89.62523712060703,0.2871595122901719,0.29498492921510644,"Alek Thomas",23792,677950
2017,"Alen Hanson","- - -",2017,234,0.221198156,0.051282051,0.222222222,0.261802575,0.345622119,0.607424694,0.124423963,0.268292682,0.28306878,0.86875,0.01775148,0.26627219,83.97963083526234,0.26076120445145046,0.2387054393385175,"Alen Hanson",12926,593700
2018,"Alen Hanson","SFG",2018,310,0.25170068,0.029032258,0.229032258,0.273615635,0.425170068,0.698785703,0.173469388,0.302752293,0.34697509,0.82396088,0.03930131,0.21834061,84.13122171945702,0.2963088496500195,0.24187852202868854,"Alen Hanson",12926,593700
2015,"Alex Avila","DET",2015,219,0.191011235,0.182648401,0.301369863,0.339449541,0.286516853,0.625966394,0.095505618,0.277777777,0.15286624,0.7523511,0.10619469,0.48672566,91.25044869087837,0.29374700675316906,0.35833051127772175,"Alex Avila",7476,488671
2016,"Alex Avila","CHW",2016,209,0.213017751,0.181818181,0.373205741,0.358851674,0.372781065,0.731632739,0.159763314,0.34117647,0.13157895,0.70588235,0.08695652,0.40217391,91.32065217391305,0.3288231589007035,0.31900557376551286,"Alex Avila",7476,488671
